name,2020,2021Ab,1,1
Alberk,0,0
Albert,4415,4591
Alberta,27,29
Alberte,7345,7716
Alberth,18,19
Albertha,7,6
Alberthe,275,283
Alberthine,0,0
Albertina,3,3
Albertine,16,17
Albertino,1,1
Albertinus,0,0
Alberto,209,220
Albertt,2,2
Alberttoni,0,0
Albertus,14,16
Albi,8,9
Albian,4,4
Albijon,1,1
Albijona,0,0
Albika,2,2
Albin,102,104
Albina,67,66
Albine,3,4
Albinus,2,2
Albion,27,27
Albiona,13,13
Alborz,4,5
Albrecht,13,12
Albrekt,3,2
Albret,0,0
Albrik,1,1
Albrikdina,0,0
Albus,15,22
Alcira,1,1
Alda,34,35
Aldah,0,0
Aldana,14,7
Alde,13,13
Aldeen,0,0
Alder,0,0
Aldijana,28,28
Aldin,99,100
Aldina,26,26
Aldís,0,0
Aldo,42,45
Aldona,46,44
Aldora,1,1
Aldous,1,1
Aldrijano,1,1
Aldrin,6,6
Aldus,3,3
Ale,8,8
Alea,44,48
Aleah,6,8
Alec,91,95
Alech,1,1
Alecia,4,5
Alecsander,8,7
Alecshan,0,0
Aleea,1,1
Aleeha,2,2
Aleem,2,2
Aleema,2,2
Aleen,6,8
Aleena,65,70
Aleera,0,0
Aleesa,2,2
Aleesah,2,2
Aleesha,6,6
Aleeyah,2,3
Aleeyna,1,1
Aleeza,28,29
Alef,5,5
Alegra,1,1
Alegría,0,0
Alehna,1,1
Aleia,5,5
Aleida,3,3
Aleina,2,2
Aleix,5,5
Aleixia,0,0
Aleixo,1,0
Alejandra,57,60
Alejandro,149,154
Alejna,11,13
Alek,16,16
Alekcia,1,1
Aleks,103,106
Aleksa,21,24
Aleksandar,349,353
Aleksander,911,932
Aleksandor,1,1
Aleksandr,88,90
Aleksandra,748,769
Aleksandras,15,16
Aleksandrina,11,14
Aleksandrine,0,0
Aleksandro,4,4
Aleksandros,0,1
Aleksandrovna,0,0
Aleksandrs,62,66
Aleksandur,5,5
Aleksanteri,0,0
Aleksas,5,4
Aleksei,22,24
Aleksej,16,20
Aleksejs,28,27
Aleksey,11,11
Aleksha,1,1
Aleksi,10,15
Aleksia,8,11
Aleksija,4,4
Alekss,8,9
Alekxander,7,5
Alekzander,3,3
Alem,56,54
Alema,5,5
Alen,191,194
Alena,105,105
Alend,10,12
Alensia,0,0
Alensio,0,0
Aleqa,1,1
Alera,1,1
Alesa,2,2
Alesandra,2,2
Alesandru,0,0
Alesar,3,3
Alesha,10,10
Alesia,26,26
Alesja,2,2
Alessa,5,3
Alessandra,79,80
Alessandro,227,233
Alessia,59,63
Alessio,52,56
Aleta,10,10
Alethea,0,0
Aletheia,0,0
Alett,2,2
Aletta,4,2
Alette,74,75
Alev,38,38
Alewa,0,0
Alex,5276,5304
Alexa,49,55
Alexan,1,1
Alexandar,72,71
Alexander,14256,14532
Alexandr,30,32
Alexandra,1467,1485
Alexandre,173,178
Alexandrea,3,3
Alexandria,15,12
Alexandrina,25,25
Alexandrine,10,11
Alexandro,11,10
Alexandros,87,90
Alexandru,459,474
Alexandur,1,3
Alexanndra,8,8
Alexei,39,38
Alexey,16,18
Alexi,3,5
Alexia,129,134
Alexian,2,2
Alexie,5,6
Alexies,1,1
Alexina,1,1
Alexio,0,0
Alexios,10,11
Alexis,96,97
Alexius,4,4
Alexiyah,1,1
Alexsandar,3,3
Alexsander,38,41
Alexsanther,1,1
Alexsha,0,0
Alexsia,1,1
Alexsiw,1,1
Alexx,3,3
Alexxander,1,1
Alexya,1,1
Alexz,1,1
Alexzander,71,71
Alexzandra,2,2
Alexaander,8,9
Aley,1,0
Aleya,7,7
Aleyah,2,2
Aleyda,2,3
Aleyna,156,157
Aleynah,1,1
Alezander,1,1
Alezia,4,4
Alf,723,705
Alfa,79,81
Alfadhl,0,0
Alfarizki,0,0
Alfarouk,1,1
Alfath,0,0
Alfdis,0,0
Álfgrímur,0,0
Álfheiður,0,0
Alfhild,3,3
Álfhildur,0,0
Alfi,6,6
Alfia,1,1
Alfie,17,19
Alfine,2,3
Alfiya,2,4
Alfkil,0,0
Alfonso,31,27
Alfred,5311,5836
Alfreda,7,7
Alfrede,0,0
Alfredo,58,56
Alfreja,1,1
Alfrida,94,95
Alfride,0,0
Alfrieda,4,4
Alfriede,1,1
Alfrred,1,1
Álfþór,0,0
Alfuseni,0,0
Algea,0,0
Alger,1,1
Alghala,1,1
Algimantas,12,12
Algot,15,15
Algoth,0,0
Algott,1,1
Algy,3,3
Alhadi,0,0
Alhagie,4,4
Alhaj,0,0
Alham,12,11
Alhami,0,0
Alhasan,4,4
Alhassan,11,12
Alhed,10,12
Alhuda,0,0
Al-Huma,1,1
Alhur,1,1
Alhussein,4,4
Alhutatawi,0,0
Ali,4782,4855
Alia,336,360
Aliah,25,29
Alialmortada,1,1
Alian,0,0
Aliana,8,9
Alianna,2,2
Alias,16,18
Aliasgar,0,0
Aliat,1,1
Aliaviva,1,1
Alibashi,0,0
Alic,16,16
Alica,10,12
Alice,7092,7000
Alicemalu,1,1
Aliceritta,0,0
Alicha,10,11
Alichan,0,0
Alichia,2,2
Alichran,0,0
Alicia,460,469
Alicie,1,1
Alicja,246,256
Alicsander,1,1
Alicya,2,2
Alicze,1,1
Alida,46,48
Alidia,1,0
Alie,13,13
Alieh,5,5
Aliena,11,11
Alieu,10,11
Alievich,0,0
Alif,12,13
Alifa,9,9
Aliha,4,5
Alihan,12,12
Alihana,1,1
Aliia,0,1
Aliice,2,2
Aliihsan,4,4
Aliina,1,1
Alija,90,89
Alijan,4,4
Alijas,1,1
Alik,5,5
Alika,5,5
Alikhan,6,6
Aliki,6,6
Alikka,3,4
Alim,27,27
Alima,15,15
Alimama,0,0
Aliman,0,0
Alimatou,4,4
Alime,16,14
Alimehdi,1,1
Alin,127,127
Alina,924,991
Alinah,5,7
Alinda,4,4
Alinde,0,0
Aline,106,111
Alinea,1,1
Alinka,3,3
Alinna,1,1
Alinta,1,1
Alinur,1,1
Alinaasir,0,0
Aliosman,7,7
Alira,1,1
Alireza,154,150
