Athlas,0,0
Atieno,0,0
Atigsi,0,0
Atiki,0,0
Atim,0,0
Atitiu,0,0
Atlanaud,0,0
Atlante,0,0
Ató,0,0
Atobua,0,0
Atreya,0,0
Atridmarilena,0,0
Atriox,0,0
Attélé,0,0
Atthapinya,0,0
Atthena,0,0
Attiatullah,0,0
Attine,0,0
Attlee,0,0
Atzer,0,0
Ataahua,0,0
Ataahva,0,0
Au,0,0
Audré,0,0
Audree,0,0
Audrée,2,2
Audreyanne,0,0
Auður,12,10
Aufa,0,0
Auga,0,0
Augôrak,0,0
Augusti,0,0
Aulia,0,0
Aulina,0,0
Auline,0,0
Aunes,0,0
Auqui,0,0
Auraliiv,0,0
Aureelien,0,0
Aurélie,15,16
Aurélien,8,10
Aurélio,0,0
Aurélli,0,0
Auróra,1,0
Auryfael,0,0
Auss,0,0
Austéja,2,2
Auverte,0,0
Auvo,0,0
Avadolo,0,0
Avake,0,0
Avalak,0,0
Avalonne,0,0
Avanya,0,0
Avasîn,1,1
Aveny,0,0
Avêsta,1,1
Avgusta,0,0
Aviaiya,0,0
Aviâja,12,12
Aviane,0,0
Avijâja,3,3
Avijarja,0,0
Avil,0,0
Ávila,2,2
Avilde,0,0
Avira,0,0
Avo,0,0
Avoe,0,0
Avua,0,0
Awajionyi,0,0
Awdel,0,0
Awéna,1,1
Aweza,0,0
Awilda,0,0
Awistah,0,0
Awrahman,0,0
Awren,0,0
Ayame,0,0
Ayash,0,0
Ayasha,0,0
Ayato,0,0
Ayawa,0,0
Ayaybir,0,0
Aybars,0,0
Aybüke,10,11
Ayça,11,10
Ayebadiepreye,0,0
Ayemhere,0,0
Ayensa,0,0
Ayeyi,0,0
Aygül,28,29
Ayiana,0,0
Ayiemba,0,0
Ayikaile,0,0
Ayikailey,0,0
Ayiki,0,0
Ayikwe,0,0
Ayinde,0,0
Ayler,0,0
Aylaa,0,0
Ayn,0,0
Aynil,0,0
Aynoor,0,0
Ayoa,0,0
Ayokunmi,0,0
Ayomipo,0,0
Ayorkor,0,0
Ayotunde,0,0
Aysegül,98,100
Ayuka,0,0
Ayun,0,0
Ayunao,0,0
Ayyoob,0,0
Ayyûb,1,1
Ayø,1,1
Azáada,1,1
Azahra,0,0
Azania,0,0
Azazl,0,0
Azhan,0,0
Azharra,0,0
Azharul,0,0
Aziyah,0,0
Azlea,0,0
Azma,0,0
Azmya,0,0
Azmaa,0,0
Azseniy,0,0
Azu,0,0
Azzura,0,0
Babbett,0,0
Babila,0,0
Babirye,0,0
Babk,0,0
Badu,0,0
Baele,0,0
Bagegül,0,0
Baghi,0,0
Bagus,0,0
Bahàr,1,1
Bahni,0,0
Baik,0,0
Baisangur,0,0
Bakhy,0,0
Bakoni,0,0
Balasuriyage,0,0
Balázs,29,31
Baldus,0,0
Bale,0,0
Bálint,20,22
Ballios,0,0
Balou,0,0
Balquiisah,0,0
Balris,0,0
Balser,0,0
Baltassar,0,0
Balthazaar,0,0
Baltzar,0,0
Baluna,0,0
Balzer,0,0
Bambo,0,0
Bammer,0,0
Banco,0,0
Bandon,0,0
Banicky,0,0
Bánk,0,1
Banner,0,0
Banou,0,0
Banwa,0,0
Bára,21,20
Barakatullah,0,0
Barakiel,0,0
Baram,0,0
Barbare,0,0
Barber,0,0
Bárður,14,16
Barnabás,9,11
Barron,0,0
Barru,0,0
Bartel,0,0
Barth,0,0
Bartholemeus,0,0
Bartholemæus,0,0
Bartholin,0,0
Bartholine,0,0
Bartje,0,0
Bartolemæus,0,0
Bartolin,0,0
Bartolomæus,0,0
Bartunia,0,0
Bartäk,1,1
Basarni,0,0
Base,0,0
Basik,0,0
Basina,0,0
Basonti,0,0
Basquiat,0,0
Bassejr,0,0
Batau,0,0
Batheba,0,0
Bathool,0,0
Bati,0,0
Batial,0,0
Batian,0,0
Batuo,0,0
Baui,0,0
Bayazit,0,0
Bayen,0,0
Bayla,0,0
Baze,0,0
Bazze,0,0
Bealu,0,0
Beanie,0,0
Beanna,0,0
Beatha,0,0
Béatrice,6,7
Bebbie,0,0
Beddie,0,0
Bedi,0,0
Beernt,0,0
Befri,0,0
Begüm,13,15
Behlübe,0,0
Behlül,3,3
Behnur,0,0
Behtar,0,0
Beichen,0,0
Beifern,0,0
Beijia,0,0
Beiwen,0,0
Bejtush,0,0
Belachew,0,0
Belaris,0,0
Belchor,0,0
Belemir,0,0
Belén,6,5
Belia,0,0
Believe,0,0
Belinde,0,0
Belindzy,0,0
Belisia,0,0
Belladonna,0,0
Bellamia,0,0
Bellanova,0,0
Bellismai,0,0
Bellua,0,0
Bellyray,0,0
Beltrán,0,0
Belyse,0,0
Benadigte,0,0
Benaja,0,0
Benani,0,0
Benben,0,0
Bendji,0,0
Bené,2,2
Benedicté,1,1
Benedigt,0,0
Benedit,0,0
Benedita,0,0
Benemfaah,0,0
Bengîn,1,1
Bengü,5,4
Béni,1,1
Benia,0,0
Benício,1,1
Benilde,0,0
Bénisse,1,1
Benit,0,0
Benjade,0,0
Benkt,0,0
Bennedikta,0,0
Benneli,0,0
Bennét,0,0
Bénnie,0,0
Bennour,0,0
Benoît,3,5
Benon,0,0
Bentine,0,0
Bentt,0,0
Bentuma,0,0
Beowulf,0,0
Berd,0,0
Berendt,0,0
Berengaria,0,0
Berengario,0,0
Bérénice,3,2
Bereth,0,0
Berethe,0,0
Bergdís,6,8
Bergrós,0,1
Bergrún,5,5
Bergþór,2,2
Bergþóra,3,3
Bergü,2,2
Bericia,0,0
Berite,0,0
Berkey,0,0
Bernadina,0,0
Bernhardina,0,0
Bernhardine,0,0
Bernino,0,0
Berny,0,0
Beroukhia,0,0
Bertholt,0,0
Berthylla,0,0
Bertier,0,0
Bertino,0,0
Bertinus,0,0
Bertoline,0,0
Berxwedan,0,0
Besé,0,0
Besire,0,0
Besneta,0,0
Beste,0,0
Beta,0,0
Betaniya,0,0
Betha,0,0
Bethé,0,0
Bether,0,0
Bethinamaja,0,0
Betiinaa,0,0
Betsabé,0,0
Betthina,0,0
Bettiina,0,0
Betül,130,128
Beve,0,0
Beverian,0,0
Bez,0,0
Bezhan,0,0
Beætha,0,0
Bhavyasai,0,0
Biakceunung,0,0
Biaktinhnem,0,0
